ID,SGPA_1,Credits_1
24031A0411,8.39,20.5
24031A0412,8.22,20.5
24031A0413,7.93,20.5
24031A0414,6.05,20.5
24031A0415,7.05,20.5
24031A0416,8.41,20.5
24031A0417,0.0,14.5
24031A0418,7.29,20.5
24031A0419,8.54,20.5
24031A0420,7.88,20.5
24031A0421,8.1,20.5
24031A0422,7.51,20.5
24031A0423,0.0,17.5
24031A0424,0.0,11.5
24031A0425,8.05,20.5
24031A0426,7.39,20.5
24031A0427,6.93,20.5
24031A0428,6.93,20.5
24031A0429,8.02,20.5
24031A0430,6.37,20.5
24031A0431,7.32,20.5
24031A0432,7.71,20.5
24031A0433,7.83,20.5
24031A0434,8.54,20.5
24031A0435,6.44,20.5
24031A0436,0.0,11.5
24031A0437,7.37,20.5
24031A0438,9.22,20.5
24031A0439,7.17,20.5
24031A0440,6.98,20.5
24031A0441,9.29,20.5
24031A0442,7.05,20.5
24031A0443,6.78,20.5
24031A0444,6.49,20.5
24031A0445,7.9,20.5
24031A0446,8.22,20.5
24031A0447,7.37,20.5
24031A0448,6.85,20.5
24031A0449,8.93,20.5
24031A0450,6.66,20.5
24031A0451,6.61,20.5
24031A0452,6.54,20.5
24031A0453,7.68,20.5
24031A0454,8.0,20.5
24031A0455,6.83,20.5
24031A0456,7.15,20.5
24031A0457,8.8,20.5
24031A0458,0.0,17.5
24031A0459,7.29,20.5
24031A0501,6.44,19.5
24031A0502,6.62,19.5
24031A0503,0.0,15.5
24031A0504,7.77,19.5
24031A0505,7.31,19.5
24031A0506,6.33,19.5
24031A0507,7.41,19.5
24031A0508,7.46,19.5
24031A0509,7.69,19.5
24031A0510,7.87,19.5
24031A0511,7.41,19.5
24031A0512,7.49,19.5
24031A0513,8.33,19.5
24031A0514,7.79,19.5
24031A0515,8.49,19.5
24031A0517,7.59,19.5
24031A0518,7.97,19.5
24031A0519,0.0,16.5
24031A0520,8.13,19.5
24031A0521,8.87,19.5
24031A0522,7.36,19.5
24031A0523,7.23,19.5
24031A0524,0.0,16.5
24031A0525,7.64,19.5
24031A0526,7.87,19.5
24031A0527,0.0,16.5
24031A0528,7.64,19.5
24031A0529,0.0,0.5
24031A0530,0.0,0.5
24031A0531,7.85,19.5
24031A0534,7.79,19.5
24031A0535,8.0,19.5
24031A0536,8.0,19.5
24031A0537,7.28,19.5
24031A0538,0.0,16.5
24031A0539,8.05,19.5
24031A0540,8.05,19.5
24031A0541,7.77,19.5
24031A0542,7.77,19.5
24031A0543,0.0,16.5
24031A0544,8.36,19.5
24031A0545,7.13,19.5
24031A0546,8.0,19.5
24031A0547,8.56,19.5
24031A0548,6.77,19.5
24031A0549,9.05,19.5
24031A0550,8.38,19.5
24031A0551,6.97,19.5
24031A0552,7.95,19.5
24031A0553,7.23,19.5
24031A0554,7.95,19.5
