ID,Subject Code,Subject Name,Grade,Credits
21031A0101,R204104K,ELECTRONIC MEASUREMENTS AND INSTRUMENTAT,ABSENT,0
21031A0105,R204104K,ELECTRONIC MEASUREMENTS AND INSTRUMENTAT,E,3
21031A0105,R204105Z,INTRODUCTION TO MACHINE LEARNING,E,3
21031A0110,R204104K,ELECTRONIC MEASUREMENTS AND INSTRUMENTAT,E,3
21031A0113,R204104K,ELECTRONIC MEASUREMENTS AND INSTRUMENTAT,E,3
21031A0116,R204104K,ELECTRONIC MEASUREMENTS AND INSTRUMENTAT,F,0
21031A0119,R2041011,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,ABSENT,0
21031A0119,R204104K,ELECTRONIC MEASUREMENTS AND INSTRUMENTAT,ABSENT,0
21031A0220,R2041011,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,E,3
21031A0220,R204102B,RENEWABLE AND DISTRIBUTED ENERGY TECHNOL,C,3
21031A0220,R204102F,HYBRID ELECTRIC VEHICLES,E,3
21031A0220,R204102I,POWER SYSTEM OPERATION AND CONTROL,E,3
21031A0220,R204102Q,SKILL ADVANCED COURSE MACHINE LEARNING W,B,2
21031A0220,R204102R,INDUSTRIAL/RESEARCH INTERNSHIP 2 MONTHS,C,3
21031A0220,R204104L,PRINCIPLES OF SIGNAL PROCESSING,F,0
21031A0220,R204105Z,INTRODUCTION TO MACHINE LEARNING,E,3
21031A0316,R204105E,DEEP LEARNING TECHNIQUES,D,3
21031A0325,R204103Q,NON DESTRUCTIVE EVALUATION,ABSENT,0
21031A0414,R204104D,SATELLITE COMMUNICATIONS,D,3
21031A0431,R2041051,MACHINE LEARNING WITH PYTHON,C,3
21031A0433,R204104B,DIGITAL IMAGE PROCESSING,F,0
21031A0452,R204104G,RADAR ENGINEERING,E,3
21031A0542,R2041011,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,F,0
21031A0542,R204103X,OPERATIONS MANAGEMENT,C,3
21031A0542,R2041053,MEAN STACK TECHNOLOGIES-MODULE II-ANGULA,A,2
21031A0542,R2041055,INDUSTRIAL/RESEARCH INTERNSHIP 2 MONTHS,A,3
21031A0542,R204105D,CYBER SECURITY & FORENSICS,E,3
21031A0542,R204105E,DEEP LEARNING TECHNIQUES,F,0
21031A0542,R204105J,WIRELESS NETWORK SECURITY,D,3
21031A0542,R204105M,API AND MICROSERVICES(JOB ORIENTED COURS,F,0
21031A0555,R204105E,DEEP LEARNING TECHNIQUES,E,3
21031A0562,R2041011,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,F,0
21031A0562,R204105M,API AND MICROSERVICES(JOB ORIENTED COURS,ABSENT,0
22035A0123,R204104K,ELECTRONIC MEASUREMENTS AND INSTRUMENTAT,E,3
22035A0213,R2041011,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,E,3
22035A0213,R204102B,RENEWABLE AND DISTRIBUTED ENERGY TECHNOL,B,3
22035A0213,R204102F,HYBRID ELECTRIC VEHICLES,D,3
22035A0213,R204102I,POWER SYSTEM OPERATION AND CONTROL,E,3
22035A0213,R204102Q,SKILL ADVANCED COURSE MACHINE LEARNING W,B,2
22035A0213,R204102R,INDUSTRIAL/RESEARCH INTERNSHIP 2 MONTHS,C,3
22035A0213,R204104L,PRINCIPLES OF SIGNAL PROCESSING,E,3
22035A0213,R204105Z,INTRODUCTION TO MACHINE LEARNING,C,3
22035A0214,R2041011,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,E,3
22035A0305,R2041011,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,E,3
22035A0305,R204103C,UNCONVENTIONAL MACHINING PROCESSES,B,3
22035A0305,R204103H,POWER PLANT ENGINEERING,C,3
22035A0305,R204103Q,NON DESTRUCTIVE EVALUATION,C,3
22035A0305,R204103Y,MECHATRONICS LAB,A,2
22035A0305,R204103Z,EVALUATION OF SUMMER INTERNSHIP WHICH IS,A+,3
22035A0305,R204105E,DEEP LEARNING TECHNIQUES,C,3
22035A0305,R204105S,CYBER SECURITY,D,3
22035A0319,R2041011,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,D,3
22035A0319,R204103C,UNCONVENTIONAL MACHINING PROCESSES,A,3
22035A0319,R204103H,POWER PLANT ENGINEERING,B,3
22035A0319,R204103Q,NON DESTRUCTIVE EVALUATION,C,3
22035A0319,R204103Y,MECHATRONICS LAB,A,2
22035A0319,R204103Z,EVALUATION OF SUMMER INTERNSHIP WHICH IS,A+,3
22035A0319,R204105E,DEEP LEARNING TECHNIQUES,B,3
22035A0319,R204105S,CYBER SECURITY,C,3
