ID,Subject Code,Subject Name,Grade,Credits
21031A0101,R201202,ENGINEERING CHEMISTRY,F,0
21031A0101,R201203,ENGINEERING MECHANICS,F,0
21031A0105,R201201,MATHEMATICS-II,E,3
21031A0105,R201202,ENGINEERING CHEMISTRY,F,0
21031A0105,R201203,ENGINEERING MECHANICS,E,3
21031A0107,R201202,ENGINEERING CHEMISTRY,F,0
21031A0108,R201202,ENGINEERING CHEMISTRY,F,0
21031A0110,R201202,ENGINEERING CHEMISTRY,F,0
21031A0112,R201202,ENGINEERING CHEMISTRY,F,0
21031A0113,R201201,MATHEMATICS-II,E,3
21031A0113,R201202,ENGINEERING CHEMISTRY,F,0
21031A0116,R201201,MATHEMATICS-II,E,3
21031A0116,R201202,ENGINEERING CHEMISTRY,F,0
21031A0119,R201202,ENGINEERING CHEMISTRY,F,0
21031A0119,R201203,ENGINEERING MECHANICS,F,0
21031A0119,R201204,PROGRAMMING FOR PROBLEM SOLVING USING C,F,0
21031A0120,R201201,MATHEMATICS-II,E,3
21031A0120,R201202,ENGINEERING CHEMISTRY,F,0
21031A0123,R201202,ENGINEERING CHEMISTRY,E,3
21031A0131,R201202,ENGINEERING CHEMISTRY,F,0
21031A0131,R201204,PROGRAMMING FOR PROBLEM SOLVING USING C,ABSENT,0
21031A0133,R201202,ENGINEERING CHEMISTRY,F,0
21031A0134,R201203,ENGINEERING MECHANICS,F,0
21031A0134,R201204,PROGRAMMING FOR PROBLEM SOLVING USING C,D,3
21031A0137,R201202,ENGINEERING CHEMISTRY,E,3
21031A0138,R201204,PROGRAMMING FOR PROBLEM SOLVING USING C,D,3
21031A0202,R201206,MATHEMATICS-III,F,0
21031A0202,R201207,APPLIED PHYSICS,D,3
21031A0204,R201206,MATHEMATICS-III,F,0
21031A0209,R201206,MATHEMATICS-III,F,0
21031A0210,R201206,MATHEMATICS-III,F,0
21031A0216,R201206,MATHEMATICS-III,F,0
21031A0216,R201207,APPLIED PHYSICS,C,3
21031A0217,R201206,MATHEMATICS-III,F,0
21031A0217,R201207,APPLIED PHYSICS,F,0
21031A0217,R201209,ELECTRICAL CIRCUIT ANALYSIS-I,ABSENT,0
21031A0238,R201206,MATHEMATICS-III,E,3
21031A0307,R201202,ENGINEERING CHEMISTRY,F,0
21031A0309,R201202,ENGINEERING CHEMISTRY,F,0
21031A0311,R201201,MATHEMATICS-II,F,0
21031A0311,R201202,ENGINEERING CHEMISTRY,E,3
21031A0311,R201211,BASIC ELECTRICAL AND ELECTRONICS ENGINEE,D,3
21031A0314,R201201,MATHEMATICS-II,E,3
21031A0314,R201202,ENGINEERING CHEMISTRY,F,0
21031A0315,R201201,MATHEMATICS-II,C,3
21031A0317,R201202,ENGINEERING CHEMISTRY,F,0
21031A0319,R201202,ENGINEERING CHEMISTRY,F,0
21031A0320,R201201,MATHEMATICS-II,F,0
21031A0320,R201202,ENGINEERING CHEMISTRY,F,0
21031A0325,R201201,MATHEMATICS-II,E,3
21031A0325,R201202,ENGINEERING CHEMISTRY,F,0
21031A0330,R201201,MATHEMATICS-II,E,3
21031A0330,R201202,ENGINEERING CHEMISTRY,F,0
21031A0401,R201207,APPLIED PHYSICS,F,0
21031A0402,R201207,APPLIED PHYSICS,D,3
21031A0402,R201213,NETWORK ANALYSIS,D,3
21031A0406,R201213,NETWORK ANALYSIS,D,3
21031A0413,R201214,BASIC ELECTRICAL ENGINEERING,ABSENT,0
21031A0418,R201207,APPLIED PHYSICS,F,0
21031A0428,R201213,NETWORK ANALYSIS,ABSENT,0
21031A0431,R201213,NETWORK ANALYSIS,D,3
21031A0434,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,ABSENT,0
21031A0434,R201214,BASIC ELECTRICAL ENGINEERING,ABSENT,0
21031A0452,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,D,3
21031A0458,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,F,0
21031A0458,R201213,NETWORK ANALYSIS,ABSENT,0
21031A0504,R201216,COMPUTER ORGANIZATION,F,0
