ID,SGPA_4,Credits_4
22031A0101,6.4,21.5
22031A0102,7.28,21.5
22031A0104,0.0,18.5
22031A0105,6.37,21.5
22031A0106,0.0,15.5
22031A0107,6.47,21.5
22031A0108,0.0,15.5
22031A0109,7.19,21.5
22031A0110,6.67,21.5
22031A0112,0.0,18.5
22031A0114,0.0,15.5
22031A0115,5.98,21.5
22031A0116,6.02,21.5
22031A0117,0.0,9.5
22031A0201,6.56,21.5
22031A0202,0.0,18.5
22031A0203,6.21,21.5
22031A0204,0.0,15.5
22031A0205,7.0,21.5
22031A0206,0.0,18.5
22031A0207,6.12,21.5
22031A0208,6.02,21.5
22031A0209,0.0,12.5
22031A0210,0.0,12.5
22031A0211,6.65,21.5
22031A0212,6.26,21.5
22031A0213,6.09,21.5
22031A0214,7.56,21.5
22031A0215,7.21,21.5
22031A0217,7.56,21.5
22031A0218,8.47,21.5
22031A0219,0.0,15.5
22031A0220,7.35,21.5
22031A0221,0.0,6.5
22031A0222,6.58,21.5
22031A0223,0.0,18.5
22031A0224,6.0,21.5
22031A0225,8.53,21.5
22031A0226,7.42,21.5
22031A0227,5.79,21.5
22031A0228,7.42,21.5
22031A0229,0.0,18.5
22031A0301,6.91,21.5
22031A0302,0.0,15.5
22031A0303,7.02,21.5
22031A0304,6.74,21.5
22031A0305,6.67,21.5
22031A0306,0.0,18.5
22031A0307,8.26,21.5
22031A0308,0.0,12.5
22031A0309,6.98,21.5
22031A0310,6.7,21.5
22031A0311,7.19,21.5
22031A0312,7.6,21.5
22031A0313,6.44,21.5
22031A0401,6.12,21.5
22031A0402,0.0,12.5
22031A0403,7.4,21.5
22031A0404,6.0,21.5
22031A0405,0.0,18.5
22031A0406,7.95,21.5
22031A0408,8.65,21.5
22031A0409,6.6,21.5
22031A0410,8.42,21.5
22031A0411,0.0,9.5
22031A0412,6.98,21.5
22031A0413,6.28,21.5
22031A0415,5.86,21.5
22031A0416,7.26,21.5
22031A0417,6.47,21.5
22031A0418,0.0,18.5
22031A0419,7.05,21.5
22031A0420,7.33,21.5
22031A0421,7.65,21.5
22031A0422,6.3,21.5
22031A0423,6.19,21.5
22031A0424,6.02,21.5
22031A0425,6.09,21.5
22031A0426,5.63,21.5
22031A0427,0.0,18.5
22031A0428,7.07,21.5
22031A0429,0.0,18.5
22031A0430,6.51,21.5
22031A0431,6.02,21.5
22031A0432,0.0,9.5
22031A0433,6.58,21.5
22031A0434,6.16,21.5
22031A0435,6.88,21.5
22031A0436,7.0,21.5
22031A0437,6.37,21.5
22031A0438,7.3,21.5
22031A0439,5.98,21.5
22031A0440,7.67,21.5
22031A0441,0.0,18.5
22031A0442,6.58,21.5
22031A0443,6.84,21.5
22031A0444,6.7,21.5
22031A0445,7.53,21.5
22031A0446,7.63,21.5
22031A0447,6.67,21.5
22031A0448,6.98,21.5
22031A0449,6.86,21.5
22031A0450,7.05,21.5
22031A0452,6.63,21.5
22031A0453,7.72,21.5
22031A0454,6.49,21.5
22031A0455,7.65,21.5
22031A0456,7.07,21.5
22031A0457,8.0,21.5
22031A0458,6.19,21.5
22031A0459,0.0,18.5
22031A0460,6.3,21.5
22031A0501,6.21,21.5
22031A0502,7.6,21.5
22031A0503,6.58,21.5
22031A0504,8.14,21.5
22031A0505,7.7,21.5
22031A0506,8.88,21.5
22031A0507,7.21,21.5
22031A0508,7.14,21.5
22031A0509,7.0,21.5
22031A0510,7.33,21.5
22031A0511,0.0,15.5
22031A0512,6.86,21.5
22031A0513,8.42,21.5
22031A0514,0.0,9.5
22031A0515,0.0,18.5
22031A0516,6.65,21.5
22031A0517,8.88,21.5
22031A0518,7.0,21.5
22031A0519,6.56,21.5
22031A0520,0.0,18.5
22031A0521,7.86,21.5
22031A0522,7.05,21.5
22031A0523,6.98,21.5
22031A0524,7.53,21.5
22031A0525,0.0,18.5
22031A0526,6.05,21.5
22031A0527,9.3,21.5
22031A0528,8.05,21.5
22031A0529,7.77,21.5
22031A0530,7.47,21.5
22031A0531,7.21,21.5
22031A0532,7.3,21.5
22031A0533,7.77,21.5
22031A0534,7.09,21.5
22031A0535,8.28,21.5
22031A0536,8.74,21.5
22031A0537,8.33,21.5
22031A0538,6.56,21.5
22031A0539,8.19,21.5
22031A0540,0.0,12.5
22031A0541,7.33,21.5
22031A0542,6.91,21.5
22031A0543,8.23,21.5
22031A0544,8.16,21.5
22031A0545,7.79,21.5
22031A0546,8.19,21.5
22031A0547,8.47,21.5
22031A0548,8.74,21.5
22031A0549,0.0,18.5
22031A0550,7.98,21.5
22031A0551,7.28,21.5
22031A0552,8.12,21.5
22031A0553,6.42,21.5
22031A0554,7.84,21.5
22031A0555,6.86,21.5
22031A0556,6.28,21.5
22031A0557,6.77,21.5
22031A0558,7.19,21.5
23035A0101,7.53,21.5
23035A0102,7.28,21.5
23035A0103,8.47,21.5
23035A0104,6.88,21.5
23035A0105,7.6,21.5
23035A0106,6.53,21.5
23035A0107,7.05,21.5
23035A0108,7.16,21.5
23035A0109,6.98,21.5
23035A0110,7.21,21.5
23035A0111,8.53,21.5
23035A0112,6.53,21.5
23035A0113,6.19,21.5
23035A0114,6.49,21.5
23035A0115,6.88,21.5
23035A0116,6.7,21.5
23035A0117,7.02,21.5
23035A0118,0.0,18.5
23035A0119,7.91,21.5
23035A0120,7.47,21.5
23035A0121,7.0,21.5
23035A0122,6.84,21.5
23035A0123,6.56,21.5
23035A0124,7.6,21.5
23035A0125,0.0,18.5
23035A0126,0.0,18.5
23035A0127,6.19,21.5
23035A0128,6.02,21.5
23035A0129,7.02,21.5
23035A0130,6.23,21.5
23035A0131,7.09,21.5
23035A0132,6.3,21.5
23035A0133,6.12,21.5
23035A0134,6.23,21.5
23035A0135,0.0,12.5
23035A0136,6.37,21.5
23035A0137,7.14,21.5
23035A0138,7.23,21.5
23035A0139,6.95,21.5
23035A0140,0.0,18.5
23035A0141,7.28,21.5
23035A0142,6.12,21.5
23035A0143,0.0,15.5
23035A0144,6.53,21.5
23035A0201,7.84,21.5
23035A0202,8.6,21.5
23035A0203,6.93,21.5
23035A0204,8.33,21.5
23035A0205,7.47,21.5
23035A0206,7.23,21.5
23035A0207,6.72,21.5
23035A0208,7.35,21.5
23035A0209,8.02,21.5
23035A0210,7.77,21.5
23035A0211,8.33,21.5
23035A0212,6.58,21.5
23035A0213,8.05,21.5
23035A0214,7.56,21.5
23035A0215,8.4,21.5
23035A0216,7.77,21.5
23035A0217,7.63,21.5
23035A0218,7.05,21.5
23035A0219,8.74,21.5
23035A0220,6.79,21.5
23035A0221,7.42,21.5
23035A0222,8.05,21.5
23035A0223,9.02,21.5
23035A0224,7.49,21.5
23035A0225,8.12,21.5
23035A0227,6.65,21.5
23035A0228,7.74,21.5
23035A0229,8.4,21.5
23035A0230,6.49,21.5
23035A0231,8.33,21.5
23035A0232,7.84,21.5
23035A0233,8.88,21.5
23035A0301,7.26,21.5
23035A0302,7.95,21.5
23035A0303,6.81,21.5
23035A0304,7.23,21.5
23035A0305,7.53,21.5
23035A0306,8.23,21.5
23035A0307,6.49,21.5
23035A0308,7.81,21.5
23035A0309,7.21,21.5
23035A0310,6.65,21.5
23035A0311,6.58,21.5
23035A0312,7.23,21.5
23035A0313,7.67,21.5
23035A0314,7.49,21.5
23035A0315,7.21,21.5
23035A0316,7.28,21.5
23035A0317,7.07,21.5
23035A0318,7.56,21.5
23035A0319,7.14,21.5
23035A0320,6.95,21.5
23035A0321,7.19,21.5
23035A0322,7.63,21.5
23035A0323,6.79,21.5
23035A0324,7.91,21.5
23035A0325,8.42,21.5
23035A0326,7.95,21.5
23035A0327,8.6,21.5
23035A0328,8.23,21.5
23035A0329,7.26,21.5
23035A0331,8.19,21.5
23035A0332,7.35,21.5
23035A0333,8.09,21.5
23035A0334,7.95,21.5
23035A0335,7.28,21.5
23035A0336,7.56,21.5
23035A0337,7.6,21.5
23035A0338,7.53,21.5
23035A0339,6.26,21.5
23035A0340,8.09,21.5
23035A0341,8.0,21.5
23035A0342,6.79,21.5
23035A0343,6.28,21.5
23035A0344,6.56,21.5
23035A0345,7.14,21.5
23035A0346,7.35,21.5
23035A0347,7.44,21.5
23035A0401,8.0,21.5
23035A0402,6.77,21.5
23035A0403,0.0,18.5
23035A0404,6.28,21.5
23035A0405,8.6,21.5
23035A0406,6.16,21.5
23035A0407,7.56,21.5
23035A0501,8.19,21.5
23035A0502,7.98,21.5
23035A0503,6.91,21.5
23035A0504,7.21,21.5
23035A0505,7.05,21.5
23035A0507,6.49,21.5
23035A0508,7.77,21.5
23035A0509,7.84,21.5
23035A0510,7.84,21.5
