ID,SGPA_2,Credits_2
22031A0101,6.23,19.5
22031A0102,6.54,19.5
22031A0104,0.0,7.5
22031A0105,5.85,19.5
22031A0106,0.0,3.0
22031A0107,6.77,19.5
22031A0108,0.0,16.5
22031A0109,6.08,19.5
22031A0110,6.08,19.5
22031A0112,0.0,16.5
22031A0114,0.0,4.5
22031A0115,0.0,13.5
22031A0116,0.0,16.5
22031A0117,0.0,13.5
22031A0201,5.85,19.5
22031A0202,0.0,16.5
22031A0203,6.54,19.5
22031A0204,0.0,12.0
22031A0205,0.0,16.5
22031A0206,0.0,10.5
22031A0207,0.0,16.5
22031A0208,5.69,19.5
22031A0209,0.0,10.5
22031A0210,0.0,13.5
22031A0211,0.0,16.5
22031A0212,6.38,19.5
22031A0213,5.2,15.0
22031A0214,6.85,19.5
22031A0215,6.69,19.5
22031A0217,6.69,19.5
22031A0218,8.38,19.5
22031A0219,0.0,13.5
22031A0220,6.38,19.5
22031A0221,0.0,3.0
22031A0222,6.85,19.5
22031A0223,0.0,10.5
22031A0224,5.77,19.5
22031A0225,7.0,19.5
22031A0226,6.15,19.5
22031A0227,0.0,16.5
22031A0228,0.0,16.5
22031A0229,0.0,7.5
22031A0301,6.69,19.5
22031A0302,0.0,4.5
22031A0303,5.85,19.5
22031A0304,6.23,19.5
22031A0305,6.0,19.5
22031A0306,0.0,16.5
22031A0307,6.92,19.5
22031A0308,0.0,10.5
22031A0309,5.85,19.5
22031A0310,6.23,19.5
22031A0311,5.69,19.5
22031A0312,5.62,19.5
22031A0313,6.08,19.5
22031A0401,6.31,19.5
22031A0402,0.0,16.5
22031A0403,6.85,19.5
22031A0404,6.31,19.5
22031A0405,0.0,13.5
22031A0406,8.85,19.5
22031A0408,8.46,19.5
22031A0409,6.31,19.5
22031A0410,8.85,19.5
22031A0412,7.54,19.5
22031A0413,0.0,16.5
22031A0415,0.0,16.5
22031A0416,7.54,19.5
22031A0417,0.0,16.5
22031A0418,5.62,19.5
22031A0419,6.15,19.5
22031A0420,8.23,19.5
22031A0421,7.77,19.5
22031A0422,5.69,19.5
22031A0423,0.0,16.5
22031A0424,5.85,19.5
22031A0425,6.15,19.5
22031A0426,5.85,19.5
22031A0427,6.08,19.5
22031A0428,7.15,19.5
22031A0429,6.0,19.5
22031A0430,6.23,19.5
22031A0431,5.77,19.5
22031A0432,0.0,13.5
22031A0433,7.08,19.5
22031A0434,5.69,19.5
22031A0435,6.85,19.5
22031A0436,6.62,19.5
22031A0437,7.23,19.5
22031A0438,7.15,19.5
22031A0439,0.0,7.5
22031A0440,7.54,19.5
22031A0441,0.0,16.5
22031A0442,6.77,19.5
22031A0443,6.77,19.5
22031A0444,7.85,19.5
22031A0445,7.54,19.5
22031A0446,7.38,19.5
22031A0447,6.38,19.5
22031A0448,7.62,19.5
22031A0449,6.31,19.5
22031A0450,7.15,19.5
22031A0452,6.23,19.5
22031A0453,8.15,19.5
22031A0454,6.15,19.5
22031A0455,7.46,19.5
22031A0456,6.23,19.5
22031A0457,8.23,19.5
22031A0458,6.23,19.5
22031A0459,0.0,17.5
22031A0460,6.08,19.5
22031A0501,6.23,19.5
22031A0502,8.0,19.5
22031A0503,6.23,19.5
22031A0504,7.69,19.5
22031A0505,7.46,19.5
22031A0506,9.23,19.5
22031A0507,7.85,19.5
22031A0508,6.62,19.5
22031A0509,7.46,19.5
22031A0510,9.08,19.5
22031A0511,0.0,16.5
22031A0512,6.31,19.5
22031A0513,8.77,19.5
22031A0514,0.0,4.5
22031A0515,5.92,19.5
22031A0516,0.0,16.5
22031A0517,8.77,19.5
22031A0518,7.0,19.5
22031A0519,6.38,19.5
22031A0521,7.77,19.5
22031A0522,6.46,19.5
22031A0523,6.85,19.5
22031A0524,8.38,19.5
22031A0525,6.46,19.5
22031A0526,6.15,19.5
22031A0527,8.92,19.5
22031A0528,8.08,19.5
22031A0529,7.23,19.5
22031A0530,8.0,19.5
22031A0531,7.92,19.5
22031A0532,6.77,19.5
22031A0533,6.77,19.5
22031A0534,8.23,19.5
22031A0535,9.08,19.5
22031A0536,9.23,19.5
22031A0537,7.62,19.5
22031A0538,6.38,19.5
22031A0539,8.77,19.5
22031A0540,6.0,3.0
22031A0541,7.46,19.5
22031A0542,0.0,16.5
22031A0543,7.85,19.5
22031A0544,8.54,19.5
22031A0545,6.85,19.5
22031A0546,7.54,19.5
22031A0547,8.54,19.5
22031A0548,9.08,19.5
22031A0549,7.0,19.5
22031A0550,7.46,19.5
22031A0551,7.69,19.5
22031A0552,8.69,19.5
22031A0553,6.46,19.5
22031A0554,7.62,19.5
22031A0555,6.54,19.5
22031A0556,6.38,19.5
22031A0557,6.92,19.5
22031A0558,6.38,19.5
