ID,SGPA_6,Credits_6
22031A0101,6.21,21.5
22031A0102,7.4,21.5
22031A0104,6.49,21.5
22031A0105,7.56,21.5
22031A0106,6.42,21.5
22031A0107,7.42,21.5
22031A0108,6.63,21.5
22031A0109,7.33,21.5
22031A0110,7.21,21.5
22031A0112,6.14,21.5
22031A0114,0.0,15.5
22031A0115,6.35,21.5
22031A0116,6.07,21.5
22031A0117,0.0,12.5
22031A0201,6.81,21.5
22031A0202,0.0,18.5
22031A0203,0.0,12.5
22031A0205,0.0,18.5
22031A0207,6.47,21.5
22031A0208,0.0,18.5
22031A0210,0.0,18.5
22031A0212,5.84,21.5
22031A0213,0.0,15.5
22031A0214,0.0,18.5
22031A0215,7.67,21.5
22031A0217,0.0,18.5
22031A0218,8.6,21.5
22031A0219,0.0,18.5
22031A0220,0.0,18.5
22031A0222,6.19,21.5
22031A0223,0.0,18.5
22031A0224,0.0,15.5
22031A0225,8.05,21.5
22031A0226,6.91,21.5
22031A0227,0.0,18.5
22031A0228,0.0,18.5
22031A0301,6.93,21.5
22031A0303,6.86,21.5
22031A0304,7.35,21.5
22031A0305,7.84,21.5
22031A0306,7.14,21.5
22031A0307,7.42,21.5
22031A0308,0.0,15.5
22031A0309,6.63,21.5
22031A0310,6.49,21.5
22031A0311,7.49,21.5
22031A0312,7.42,21.5
22031A0313,7.0,21.5
22031A0401,0.0,18.5
22031A0402,0.0,18.5
22031A0403,8.26,21.5
22031A0404,6.95,21.5
22031A0405,0.0,15.5
22031A0406,8.05,21.5
22031A0408,8.33,21.5
22031A0409,7.4,21.5
22031A0410,8.67,21.5
22031A0412,8.09,21.5
22031A0413,6.42,21.5
22031A0415,6.4,21.5
22031A0416,7.14,21.5
22031A0417,6.98,21.5
22031A0418,5.95,21.5
22031A0419,6.77,21.5
22031A0420,8.19,21.5
22031A0421,7.7,21.5
22031A0422,7.02,21.5
22031A0423,7.14,21.5
22031A0424,5.6,21.5
22031A0425,6.47,21.5
22031A0426,6.42,21.5
22031A0427,6.26,21.5
22031A0428,7.42,21.5
22031A0429,0.0,18.5
22031A0430,7.14,21.5
22031A0431,6.35,21.5
22031A0432,0.0,6.5
22031A0433,6.63,21.5
