ID,SGPA_3,Credits_3
22031A0101,6.41,25.5
22031A0102,7.45,25.5
22031A0104,0.0,16.5
22031A0105,6.02,25.5
22031A0106,0.0,22.5
22031A0107,6.18,25.5
22031A0108,0.0,19.5
22031A0109,7.1,25.5
22031A0110,6.47,25.5
22031A0112,5.73,25.5
22031A0114,0.0,10.5
22031A0115,0.0,22.5
22031A0116,0.0,22.5
22031A0117,0.0,16.5
22031A0201,6.18,25.5
22031A0202,6.14,25.5
22031A0203,6.71,25.5
22031A0204,0.0,19.5
22031A0205,6.67,25.5
22031A0206,0.0,13.5
22031A0207,7.1,25.5
22031A0208,5.94,25.5
22031A0209,0.0,13.5
22031A0210,0.0,10.5
22031A0211,6.45,25.5
22031A0212,6.49,25.5
22031A0213,6.04,25.5
22031A0214,7.45,25.5
22031A0215,7.29,25.5
22031A0217,7.71,25.5
22031A0218,9.0,25.5
22031A0219,0.0,13.5
22031A0220,7.75,25.5
22031A0221,0.0,10.5
22031A0222,7.02,25.5
22031A0223,0.0,22.5
22031A0224,0.0,19.5
22031A0225,7.86,25.5
22031A0226,7.14,25.5
22031A0227,0.0,22.5
22031A0228,7.57,25.5
22031A0229,6.2,25.5
22031A0301,7.75,25.5
22031A0302,0.0,13.5
22031A0303,7.06,25.5
22031A0304,7.45,25.5
22031A0305,6.98,25.5
22031A0306,7.14,25.5
22031A0307,7.25,25.5
22031A0308,0.0,16.5
22031A0309,0.0,22.5
22031A0310,0.0,22.5
22031A0311,7.41,25.5
22031A0312,7.1,25.5
22031A0313,7.16,25.5
22031A0401,6.51,25.5
22031A0402,0.0,19.5
22031A0403,7.86,25.5
22031A0404,7.24,25.5
22031A0405,0.0,13.5
22031A0406,8.51,25.5
22031A0408,8.75,25.5
22031A0409,6.78,25.5
22031A0410,8.75,25.5
22031A0411,0.0,10.5
22031A0412,7.63,25.5
22031A0413,6.75,25.5
22031A0415,7.08,25.5
22031A0416,7.43,25.5
22031A0417,0.0,22.5
22031A0418,0.0,19.5
22031A0419,6.57,25.5
22031A0420,7.49,25.5
22031A0421,7.37,25.5
22031A0422,6.78,25.5
22031A0423,6.73,25.5
22031A0424,0.0,19.5
22031A0425,0.0,19.5
22031A0426,6.53,25.5
22031A0427,6.69,25.5
22031A0428,7.55,25.5
22031A0429,0.0,16.5
22031A0430,6.78,25.5
22031A0431,6.63,25.5
22031A0432,0.0,10.5
22031A0433,0.0,22.5
22031A0434,7.04,25.5
22031A0435,7.57,25.5
22031A0436,7.27,25.5
22031A0437,6.82,25.5
22031A0438,7.12,25.5
22031A0439,0.0,19.5
22031A0440,7.25,25.5
22031A0441,0.0,22.5
22031A0442,7.31,25.5
22031A0443,7.53,25.5
22031A0444,7.22,25.5
22031A0445,7.57,25.5
22031A0446,8.41,25.5
22031A0447,7.8,25.5
22031A0448,6.9,25.5
22031A0449,0.0,22.5
22031A0450,7.8,25.5
22031A0452,6.88,25.5
22031A0453,7.8,25.5
22031A0454,6.63,25.5
22031A0455,7.57,25.5
22031A0456,7.24,25.5
22031A0457,8.24,25.5
22031A0458,6.73,25.5
22031A0459,0.0,13.5
22031A0460,6.78,25.5
22031A0501,6.84,25.5
22031A0502,7.94,25.5
22031A0503,6.71,25.5
22031A0504,8.33,25.5
22031A0505,8.22,25.5
22031A0506,9.1,25.5
22031A0507,7.2,25.5
22031A0508,7.53,25.5
22031A0509,7.82,25.5
22031A0510,8.61,25.5
22031A0511,0.0,22.5
22031A0512,7.35,25.5
22031A0513,8.39,25.5
22031A0514,0.0,16.5
22031A0515,6.31,25.5
22031A0516,6.96,25.5
22031A0517,8.76,25.5
22031A0518,7.31,25.5
22031A0519,6.8,25.5
22031A0520,0.0,22.5
22031A0521,8.55,25.5
22031A0522,6.65,25.5
22031A0523,6.86,25.5
22031A0524,7.63,25.5
22031A0525,6.57,25.5
22031A0526,6.37,25.5
22031A0527,9.27,25.5
22031A0528,8.02,25.5
22031A0529,7.78,25.5
