ID,SGPA_5,Credits_5
22031A0101,7.05,21.5
22031A0102,7.12,21.5
22031A0104,6.72,21.5
22031A0105,7.19,21.5
22031A0106,6.35,21.5
22031A0107,7.77,21.5
22031A0108,0.0,18.5
22031A0109,7.14,21.5
22031A0110,7.21,21.5
22031A0112,6.35,21.5
22031A0114,6.35,21.5
22031A0115,0.0,18.5
22031A0116,6.21,21.5
22031A0117,0.0,6.5
22031A0201,5.84,21.5
22031A0202,5.58,21.5
22031A0203,0.0,12.5
22031A0204,0.0,18.5
22031A0205,7.0,21.5
22031A0207,5.95,21.5
22031A0208,5.28,21.5
22031A0210,0.0,15.5
22031A0211,6.09,21.5
22031A0212,5.74,21.5
22031A0213,5.58,21.5
22031A0214,7.21,21.5
22031A0215,6.7,21.5
22031A0217,7.91,21.5
22031A0218,8.14,21.5
22031A0219,0.0,15.5
22031A0220,7.3,21.5
22031A0222,6.63,21.5
22031A0223,5.93,21.5
22031A0224,0.0,15.5
22031A0225,7.0,21.5
22031A0226,7.21,21.5
22031A0227,5.49,21.5
22031A0228,6.88,21.5
22031A0229,0.0,18.5
22031A0301,7.51,21.5
22031A0302,0.0,6.5
22031A0303,7.0,21.5
22031A0304,7.42,21.5
22031A0305,6.74,21.5
22031A0306,0.0,18.5
22031A0307,7.56,21.5
22031A0308,0.0,15.5
22031A0309,6.93,21.5
22031A0310,0.0,18.5
22031A0311,7.19,21.5
22031A0312,7.35,21.5
22031A0313,7.05,21.5
22031A0401,6.72,21.5
22031A0402,0.0,18.5
22031A0403,7.91,21.5
22031A0404,7.19,21.5
22031A0405,0.0,18.5
22031A0406,8.33,21.5
22031A0408,8.67,21.5
22031A0409,7.42,21.5
22031A0410,8.23,21.5
22031A0412,7.14,21.5
22031A0413,6.02,21.5
22031A0415,6.67,21.5
22031A0416,7.88,21.5
22031A0417,6.26,21.5
22031A0418,0.0,15.5
22031A0419,7.23,21.5
22031A0420,7.63,21.5
22031A0421,6.93,21.5
22031A0422,0.0,18.5
22031A0423,6.56,21.5
