ID,Subject Code,Subject Name,Grade,Credits
22031A0104,R201201,MATHEMATICS-II,ABSENT,0.0
22031A0104,R201202,ENGINEERING CHEMISTRY,F,0.0
22031A0104,R201203,ENGINEERING MECHANICS,ABSENT,0.0
22031A0104,R201204,PROGRAMMING FOR PROBLEM SOLVING USING C,ABSENT,0.0
22031A0105,R201202,ENGINEERING CHEMISTRY,E,3.0
22031A0108,R201202,ENGINEERING CHEMISTRY,F,0.0
22031A0112,R201203,ENGINEERING MECHANICS,F,0.0
22031A0112,R201204,PROGRAMMING FOR PROBLEM SOLVING USING C,D,3.0
22031A0114,R201201,MATHEMATICS-II,ABSENT,0.0
22031A0114,R201202,ENGINEERING CHEMISTRY,ABSENT,0.0
22031A0114,R201203,ENGINEERING MECHANICS,ABSENT,0.0
22031A0114,R201204,PROGRAMMING FOR PROBLEM SOLVING USING C,ABSENT,0.0
22031A0114,R201205,BUILDING MATERIALS AND CONCRETE TECHNOLO,ABSENT,0.0
22031A0115,R201202,ENGINEERING CHEMISTRY,F,0.0
22031A0115,R201203,ENGINEERING MECHANICS,F,0.0
22031A0116,R201202,ENGINEERING CHEMISTRY,F,0.0
22031A0202,R201209,ELECTRICAL CIRCUIT ANALYSIS-I,F,0.0
22031A0205,R201206,MATHEMATICS-III,F,0.0
22031A0205,R201207,APPLIED PHYSICS,D,3.0
22031A0207,R201206,MATHEMATICS-III,F,0.0
22031A0208,R201207,APPLIED PHYSICS,D,3.0
22031A0210,R201206,MATHEMATICS-III,F,0.0
22031A0210,R201207,APPLIED PHYSICS,D,3.0
22031A0210,R201209,ELECTRICAL CIRCUIT ANALYSIS-I,F,0.0
22031A0219,R201207,APPLIED PHYSICS,F,0.0
22031A0219,R201209,ELECTRICAL CIRCUIT ANALYSIS-I,F,0.0
22031A0223,R201206,MATHEMATICS-III,F,0.0
22031A0223,R201207,APPLIED PHYSICS,F,0.0
22031A0224,R201209,ELECTRICAL CIRCUIT ANALYSIS-I,E,3.0
22031A0227,R201206,MATHEMATICS-III,F,0.0
22031A0227,R201207,APPLIED PHYSICS,C,3.0
22031A0227,R201209,ELECTRICAL CIRCUIT ANALYSIS-I,D,3.0
22031A0306,R201202,ENGINEERING CHEMISTRY,F,0.0
22031A0308,R201202,ENGINEERING CHEMISTRY,F,0.0
22031A0308,R201211,BASIC ELECTRICAL AND ELECTRONICS ENGINEE,E,3.0
22031A0309,R201202,ENGINEERING CHEMISTRY,D,3.0
22031A0402,R201207,APPLIED PHYSICS,F,0.0
22031A0402,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,E,3.0
22031A0402,R201213,NETWORK ANALYSIS,E,3.0
22031A0405,R201207,APPLIED PHYSICS,F,0.0
22031A0405,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,F,0.0
22031A0415,R201207,APPLIED PHYSICS,F,0.0
22031A0415,R201213,NETWORK ANALYSIS,E,3.0
22031A0417,R201207,APPLIED PHYSICS,D,3.0
22031A0417,R201213,NETWORK ANALYSIS,E,3.0
22031A0417,R201214,BASIC ELECTRICAL ENGINEERING,F,0.0
22031A0423,R201207,APPLIED PHYSICS,D,3.0
22031A0423,R201213,NETWORK ANALYSIS,F,0.0
22031A0429,R201207,APPLIED PHYSICS,E,3.0
22031A0431,R201213,NETWORK ANALYSIS,D,3.0
22031A0432,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,ABSENT,0.0
22031A0432,R201213,NETWORK ANALYSIS,ABSENT,0.0
22031A0439,R201201,MATHEMATICS-II,F,0.0
22031A0439,R201207,APPLIED PHYSICS,F,0.0
22031A0439,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,F,0.0
22031A0439,R201213,NETWORK ANALYSIS,F,0.0
22031A0458,R201207,APPLIED PHYSICS,E,3.0
22031A0459,R201207,APPLIED PHYSICS,D,3.0
22031A0459,R201213,NETWORK ANALYSIS,ABSENT,0.0
22031A0511,R201215,APPLIED CHEMISTRY,ABSENT,0.0
22031A0514,R201201,MATHEMATICS-II,F,0.0
22031A0514,R201215,APPLIED CHEMISTRY,ABSENT,0.0
22031A0514,R201216,COMPUTER ORGANIZATION,F,0.0
22031A0514,R201218,DATA STRUCTURES,ABSENT,0.0
22031A0514,R201225,PYTHON PROGRAMMING,ABSENT,0.0
22031A0516,R201201,MATHEMATICS-II,F,0.0
22031A0526,R201216,COMPUTER ORGANIZATION,E,3.0
22031A0540,R201216,COMPUTER ORGANIZATION,D,3.0
22031A0542,R201201,MATHEMATICS-II,F,0.0
22031A0542,R201225,PYTHON PROGRAMMING,D,3.0
