ID,SGPA_3,Credits_3
24035A0114,6.82,20.0
24035A0115,7.58,20.0
24035A0116,7.58,20.0
24035A0117,8.18,20.0
24035A0118,0.0,14.0
24035A0119,7.72,20.0
24035A0120,7.42,20.0
24035A0122,7.8,20.0
24035A0123,6.38,20.0
24035A0124,6.68,20.0
24035A0125,7.35,20.0
24035A0126,7.2,20.0
24035A0127,8.8,20.0
24035A0128,7.42,20.0
24035A0129,8.95,20.0
24035A0131,7.08,20.0
24035A0132,7.98,20.0
24035A0133,6.42,20.0
24035A0134,7.88,20.0
24035A0135,7.58,20.0
24035A0137,6.28,20.0
24035A0201,7.98,20.0
24035A0202,6.3,20.0
24035A0203,7.5,20.0
24035A0204,7.52,20.0
24035A0205,6.62,20.0
24035A0206,0.0,17.0
24035A0207,7.9,20.0
24035A0208,6.85,20.0
24035A0209,6.92,20.0
24035A0210,7.75,20.0
24035A0211,0.0,0.0
24035A0212,7.2,20.0
24035A0213,6.75,20.0
24035A0214,6.52,20.0
24035A0215,6.82,20.0
24035A0216,8.2,20.0
24035A0217,7.35,20.0
24035A0218,8.72,20.0
24035A0219,7.6,20.0
24035A0221,7.22,20.0
24035A0301,7.7,20.0
24035A0302,7.92,20.0
24035A0303,6.6,20.0
24035A0304,7.08,20.0
24035A0305,7.48,20.0
24035A0306,6.52,20.0
24035A0307,8.4,20.0
24035A0308,7.58,20.0
24035A0309,8.35,20.0
24035A0310,7.08,20.0
24035A0311,7.22,20.0
24035A0312,7.48,20.0
24035A0313,8.18,20.0
24035A0314,7.22,20.0
24035A0315,7.4,20.0
24035A0316,7.02,20.0
24035A0317,7.6,20.0
24035A0318,6.6,20.0
24035A0319,7.15,20.0
24035A0320,7.85,20.0
24035A0321,6.82,20.0
24035A0322,7.08,20.0
24035A0323,8.0,20.0
24035A0324,7.9,20.0
24035A0325,7.02,20.0
24035A0326,6.72,20.0
24035A0327,7.6,20.0
24035A0328,8.1,20.0
24035A0329,7.1,20.0
24035A0330,7.85,20.0
24035A0331,0.0,0.0
24035A0332,8.25,20.0
24035A0333,7.55,20.0
24035A0334,7.6,20.0
24035A0335,7.62,20.0
24035A0336,7.7,20.0
24035A0401,7.7,20.0
24035A0402,7.8,20.0
24035A0403,7.78,20.0
24035A0404,7.92,20.0
24035A0405,6.42,20.0
24035A0406,6.82,20.0
24035A0407,7.62,20.0
24035A0408,7.7,20.0
24035A0409,8.52,20.0
24035A0410,6.58,20.0
24035A0411,7.55,20.0
24035A0412,8.88,20.0
24035A0413,8.48,20.0
24035A0501,8.1,20.0
24035A0502,7.95,20.0
24035A0503,7.92,20.0
24035A0504,8.05,20.0
24035A0505,8.48,20.0
24035A0506,7.95,20.0
24035A0507,7.3,20.0
24035A0508,7.7,20.0
24035A0509,7.5,20.0
24035A0510,8.18,20.0
24035A0511,8.1,20.0
24035A0512,6.88,20.0
24035A0513,8.1,20.0
24035A0514,6.1,20.0
24035A0515,8.45,20.0
24035A0516,0.0,17.0
