ID,SGPA_5,Credits_5
24035A0325,8.15,23.0
24035A0326,7.65,23.0
24035A0327,8.2,23.0
24035A0328,8.39,23.0
24035A0329,8.07,23.0
24035A0330,8.09,23.0
24035A0332,8.61,23.0
24035A0333,7.7,23.0
24035A0334,8.43,23.0
24035A0335,8.28,23.0
24035A0336,7.8,23.0
24035A0401,9.09,23.0
24035A0402,9.0,23.0
24035A0403,8.48,23.0
24035A0404,8.28,23.0
24035A0405,6.93,23.0
24035A0406,7.96,23.0
24035A0407,8.02,23.0
24035A0408,7.67,23.0
24035A0409,8.96,23.0
24035A0410,8.5,23.0
24035A0411,7.52,23.0
24035A0412,8.96,23.0
24035A0413,8.89,23.0
24035A0501,8.83,23.0
24035A0502,8.5,23.0
24035A0503,7.91,23.0
24035A0504,9.3,23.0
24035A0505,9.09,23.0
24035A0506,9.54,23.0
24035A0507,7.91,23.0
24035A0508,8.33,23.0
24035A0509,8.04,23.0
24035A0510,9.35,23.0
24035A0511,9.02,23.0
24035A0512,7.85,23.0
24035A0513,8.83,23.0
24035A0514,7.52,23.0
24035A0515,9.02,23.0
24035A0516,0.0,16.5
