ID,SGPA_4,Credits_4
21031A0311,7.16,21.5
21031A0312,0.0,0.0
21031A0313,7.16,21.5
21031A0314,6.47,21.5
21031A0315,6.86,21.5
21031A0316,6.93,21.5
21031A0317,6.12,21.5
21031A0318,7.23,21.5
21031A0319,7.02,21.5
21031A0320,0.0,15.5
21031A0321,0.0,15.5
21031A0322,6.77,21.5
21031A0323,9.3,21.5
21031A0324,0.0,18.5
21031A0325,0.0,12.5
21031A0326,0.0,18.5
21031A0327,7.95,21.5
21031A0328,7.84,21.5
21031A0329,8.26,21.5
21031A0330,6.84,21.5
21031A0401,5.7,21.5
21031A0402,6.05,21.5
21031A0403,6.49,21.5
21031A0404,7.21,21.5
21031A0405,6.12,21.5
21031A0406,6.26,21.5
21031A0407,6.88,21.5
21031A0408,6.58,21.5
21031A0409,7.44,21.5
21031A0410,8.7,21.5
21031A0411,5.98,21.5
21031A0412,7.23,21.5
21031A0413,6.58,21.5
21031A0414,6.63,21.5
21031A0416,6.84,21.5
21031A0417,7.33,21.5
21031A0418,5.77,21.5
21031A0419,6.81,21.5
21031A0420,6.05,21.5
21031A0421,7.47,21.5
21031A0422,6.88,21.5
21031A0423,8.79,21.5
21031A0424,6.65,21.5
21031A0425,5.56,21.5
21031A0426,7.02,21.5
21031A0427,8.3,21.5
21031A0428,5.93,21.5
21031A0429,6.77,21.5
21031A0430,6.93,21.5
21031A0431,5.91,21.5
21031A0433,5.84,21.5
21031A0434,6.47,21.5
21031A0435,7.98,21.5
21031A0436,7.79,21.5
21031A0437,8.02,21.5
21031A0438,6.14,21.5
21031A0439,6.02,21.5
21031A0440,7.19,21.5
21031A0441,7.84,21.5
21031A0442,6.4,21.5
21031A0443,6.65,21.5
21031A0444,7.14,21.5
21031A0445,7.65,21.5
21031A0446,7.21,21.5
21031A0447,8.81,21.5
21031A0448,7.09,21.5
21031A0449,6.67,21.5
21031A0450,6.4,21.5
21031A0451,6.79,21.5
21031A0452,6.12,21.5
21031A0453,6.14,21.5
21031A0454,8.16,21.5
21031A0455,7.37,21.5
21031A0456,7.95,21.5
21031A0457,6.35,21.5
21031A0458,0.0,18.5
21031A0459,7.56,21.5
21031A0460,6.65,21.5
21031A0461,6.47,21.5
21031A0501,0.0,18.5
21031A0502,8.47,21.5
21031A0503,7.33,21.5
21031A0504,6.0,21.5
21031A0505,6.35,21.5
21031A0506,7.67,21.5
21031A0507,7.63,21.5
21031A0508,7.56,21.5
21031A0509,7.65,21.5
21031A0510,0.0,15.5
21031A0511,6.33,21.5
21031A0512,7.33,21.5
21031A0513,8.05,21.5
21031A0514,7.79,21.5
21031A0515,7.49,21.5
21031A0516,7.98,21.5
21031A0517,7.56,21.5
21031A0518,7.47,21.5
21031A0519,7.05,21.5
21031A0520,6.56,21.5
21031A0521,6.65,21.5
21031A0522,8.74,21.5
21031A0523,7.91,21.5
21031A0524,6.42,21.5
21031A0525,0.0,12.5
21031A0526,6.37,21.5
21031A0527,5.93,21.5
21031A0528,7.0,21.5
21031A0529,7.79,21.5
21031A0530,6.91,21.5
21031A0531,7.7,21.5
21031A0532,8.88,21.5
21031A0533,8.33,21.5
21031A0534,9.02,21.5
21031A0535,7.23,21.5
21031A0536,8.19,21.5
21031A0537,9.02,21.5
21031A0538,7.47,21.5
21031A0539,6.21,21.5
21031A0540,7.35,21.5
21031A0541,8.47,21.5
21031A0542,0.0,9.5
21031A0543,6.42,21.5
21031A0544,8.21,21.5
21031A0545,6.05,21.5
21031A0546,8.33,21.5
21031A0547,6.77,21.5
21031A0548,8.6,21.5
21031A0549,7.88,21.5
21031A0550,7.05,21.5
21031A0551,7.81,21.5
21031A0552,9.58,21.5
21031A0553,7.4,21.5
21031A0554,7.98,21.5
21031A0555,6.23,21.5
21031A0556,7.26,21.5
21031A0557,7.67,21.5
21031A0558,7.4,21.5
21031A0559,5.86,21.5
21031A0560,5.67,21.5
21031A0561,9.16,21.5
21031A0562,0.0,18.5
22035A0101,8.74,21.5
22035A0102,8.19,21.5
22035A0103,7.7,21.5
22035A0104,6.56,21.5
22035A0105,6.65,21.5
22035A0106,9.16,21.5
22035A0107,7.58,21.5
22035A0108,7.88,21.5
22035A0109,7.02,21.5
22035A0110,6.4,21.5
22035A0111,6.72,21.5
22035A0112,6.05,21.5
22035A0113,8.3,21.5
22035A0114,7.49,21.5
22035A0115,7.19,21.5
22035A0116,7.67,21.5
22035A0117,8.65,21.5
22035A0118,6.6,21.5
22035A0119,6.74,21.5
22035A0120,7.65,21.5
22035A0121,8.4,21.5
22035A0122,7.16,21.5
22035A0123,6.7,21.5
22035A0124,7.42,21.5
22035A0125,8.47,21.5
22035A0126,6.91,21.5
22035A0127,6.72,21.5
22035A0128,7.56,21.5
22035A0129,8.47,21.5
22035A0130,8.74,21.5
22035A0201,8.19,21.5
22035A0202,7.58,21.5
22035A0203,6.33,21.5
22035A0204,6.77,21.5
22035A0205,7.77,21.5
22035A0206,7.07,21.5
22035A0207,7.19,21.5
22035A0208,6.6,21.5
22035A0209,6.26,21.5
22035A0210,8.12,21.5
22035A0211,8.19,21.5
22035A0212,6.63,21.5
22035A0213,6.37,21.5
22035A0214,6.16,21.5
22035A0215,8.09,21.5
22035A0216,6.49,21.5
22035A0217,8.23,21.5
22035A0218,6.7,21.5
22035A0219,6.98,21.5
22035A0220,7.95,21.5
22035A0221,7.95,21.5
22035A0222,6.33,21.5
22035A0223,6.63,21.5
22035A0224,6.51,21.5
22035A0226,8.26,21.5
22035A0227,7.33,21.5
22035A0301,6.53,21.5
22035A0302,7.7,21.5
22035A0303,9.12,21.5
22035A0304,7.91,21.5
22035A0305,7.09,21.5
22035A0306,8.44,21.5
22035A0307,8.51,21.5
22035A0308,8.23,21.5
22035A0309,8.42,21.5
22035A0310,8.44,21.5
22035A0311,7.63,21.5
22035A0312,6.84,21.5
22035A0313,7.47,21.5
22035A0314,8.93,21.5
22035A0315,7.47,21.5
22035A0316,8.79,21.5
22035A0317,7.23,21.5
22035A0318,9.23,21.5
22035A0319,8.93,21.5
22035A0320,7.81,21.5
22035A0321,8.37,21.5
22035A0322,9.02,21.5
22035A0323,7.6,21.5
22035A0324,7.81,21.5
22035A0325,7.6,21.5
22035A0326,7.84,21.5
22035A0327,7.4,21.5
22035A0328,7.6,21.5
22035A0329,8.02,21.5
22035A0330,7.19,21.5
22035A0331,9.07,21.5
22035A0401,8.37,21.5
22035A0402,8.56,21.5
22035A0403,8.0,21.5
22035A0404,8.14,21.5
22035A0405,7.81,21.5
22035A0406,6.95,21.5
22035A0407,7.77,21.5
22035A0408,7.49,21.5
22035A0409,8.28,21.5
22035A0501,6.05,21.5
22035A0502,7.3,21.5
22035A0503,8.58,21.5
22035A0504,6.49,21.5
22035A0505,0.0,0.0
22035A0506,7.84,21.5
22035A0507,6.19,21.5
22035A0508,6.23,21.5
22035A0509,5.81,21.5
22035A0510,6.05,21.5
