ID,SGPA_8,Credits_8
21031A0101,10.0,8.0
21031A0102,9.0,8.0
21031A0103,10.0,8.0
21031A0104,10.0,8.0
21031A0105,10.0,8.0
21031A0106,10.0,8.0
21031A0107,10.0,8.0
21031A0108,10.0,8.0
21031A0109,10.0,8.0
21031A0110,10.0,8.0
21031A0111,10.0,8.0
21031A0112,10.0,8.0
21031A0113,10.0,8.0
21031A0114,10.0,8.0
21031A0115,10.0,8.0
21031A0116,10.0,8.0
21031A0117,10.0,8.0
21031A0118,9.0,8.0
21031A0119,10.0,8.0
21031A0120,10.0,8.0
21031A0121,10.0,8.0
21031A0122,10.0,8.0
21031A0123,9.0,8.0
21031A0124,10.0,8.0
21031A0126,10.0,8.0
21031A0127,9.0,8.0
21031A0129,10.0,8.0
21031A0130,10.0,8.0
21031A0131,10.0,8.0
21031A0132,10.0,8.0
21031A0133,10.0,8.0
21031A0134,10.0,8.0
21031A0135,10.0,8.0
21031A0136,10.0,8.0
21031A0137,9.0,8.0
21031A0138,10.0,8.0
21031A0139,10.0,8.0
21031A0201,0.0,0.0
21031A0202,10.0,8.0
21031A0203,10.0,8.0
21031A0204,10.0,8.0
21031A0205,10.0,8.0
21031A0206,10.0,8.0
21031A0207,10.0,8.0
21031A0208,10.0,8.0
21031A0209,10.0,8.0
21031A0210,10.0,8.0
21031A0211,10.0,8.0
21031A0212,10.0,8.0
21031A0213,10.0,8.0
21031A0214,10.0,8.0
21031A0215,10.0,8.0
21031A0216,10.0,8.0
21031A0217,9.0,8.0
21031A0218,10.0,8.0
21031A0219,10.0,8.0
21031A0220,10.0,8.0
21031A0221,10.0,8.0
21031A0222,10.0,8.0
21031A0223,10.0,8.0
21031A0224,10.0,8.0
21031A0225,10.0,8.0
21031A0226,10.0,8.0
21031A0227,10.0,8.0
21031A0229,10.0,8.0
21031A0230,10.0,8.0
21031A0232,10.0,8.0
21031A0233,10.0,8.0
21031A0234,10.0,8.0
21031A0236,10.0,8.0
21031A0237,10.0,8.0
21031A0238,10.0,8.0
21031A0239,10.0,8.0
21031A0302,10.0,8.0
21031A0303,10.0,8.0
21031A0304,10.0,8.0
21031A0305,10.0,8.0
21031A0306,10.0,8.0
21031A0307,10.0,8.0
21031A0308,10.0,8.0
21031A0309,10.0,8.0
21031A0310,10.0,8.0
21031A0311,10.0,8.0
21031A0313,10.0,8.0
21031A0314,10.0,8.0
21031A0315,10.0,8.0
21031A0316,10.0,8.0
21031A0317,10.0,8.0
21031A0318,10.0,8.0
21031A0319,10.0,8.0
21031A0320,10.0,8.0
21031A0321,10.0,8.0
21031A0322,10.0,8.0
21031A0323,10.0,8.0
21031A0324,10.0,8.0
21031A0325,10.0,8.0
21031A0326,10.0,8.0
21031A0327,10.0,8.0
