ID,Subject Code,Subject Name,Grade,Credits
22031A0114,R2032013,GEOTECHNICAL ENGINEERING-II,ABSENT,0
22031A0114,R2032014,ESTIMATION COSTING AND CONTRACTS,C,1.5
22031A0114,R2032015,REMOTE SENSING & GIS LAB,B,1.5
22031A0114,R2032016,CIVIL ENGINEERING PRACTICE,C,1.5
22031A0114,R2032017,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,A+,2
22031A0114,R2032018,MANDATORY COURSE (AICTE) (EMPLOYABILITY,NOT CO,0
22031A0114,R203201K,REMOTE SENSING AND GIS,ABSENT,0
22031A0201,R203204E,BASICS OF SIGNALS AND SYSTEMS,E,3
22031A0202,R2032023,POWER SYSTEM ANALYSIS,F,0
22031A0202,R203202D,SWITCHGEAR AND PROTECTION,E,3
22031A0202,R203204E,BASICS OF SIGNALS AND SYSTEMS,E,3
22031A0205,R203204E,BASICS OF SIGNALS AND SYSTEMS,F,0
22031A0208,R2032023,POWER SYSTEM ANALYSIS,F,0
22031A0210,R2032021,MICROPROCESSORS AND MICROCONTROLLERS,E,3
22031A0210,R203204E,BASICS OF SIGNALS AND SYSTEMS,F,0
22031A0212,R2032021,MICROPROCESSORS AND MICROCONTROLLERS,E,3
22031A0212,R2032023,POWER SYSTEM ANALYSIS,E,3
22031A0213,R2032023,POWER SYSTEM ANALYSIS,F,0
22031A0213,R2032028,RESEARCH METHODOLOGY,COMPLE,0
22031A0213,R203204E,BASICS OF SIGNALS AND SYSTEMS,ABSENT,0
22031A0219,R203204E,BASICS OF SIGNALS AND SYSTEMS,F,0
22031A0220,R203204E,BASICS OF SIGNALS AND SYSTEMS,F,0
22031A0223,R203204E,BASICS OF SIGNALS AND SYSTEMS,F,0
22031A0224,R2032023,POWER SYSTEM ANALYSIS,F,0
22031A0224,R203204E,BASICS OF SIGNALS AND SYSTEMS,F,0
22031A0226,R203204E,BASICS OF SIGNALS AND SYSTEMS,E,3
22031A0227,R203204E,BASICS OF SIGNALS AND SYSTEMS,F,0
22031A0228,R203204E,BASICS OF SIGNALS AND SYSTEMS,F,0
22031A0308,R2032031,HEAT TRANSFER,F,0
22031A0308,R2032032,DESIGN OF MACHINE MEMBERS-II,F,0
22031A0402,R2032042,VLSI DESIGN,F,0
22031A0415,R2032041,MICROPROCESSOR AND MICROCONTROLLERS,E,3
22031A0417,R2032042,VLSI DESIGN,E,3
22031A0424,R2032043,DIGITAL SIGNAL PROCESSING,E,3
22031A0427,R2032041,MICROPROCESSOR AND MICROCONTROLLERS,E,3
22031A0427,R2032042,VLSI DESIGN,E,3
22031A0428,R2032042,VLSI DESIGN,D,3
22031A0429,R2032042,VLSI DESIGN,F,0
22031A0431,R2032042,VLSI DESIGN,D,3
22031A0432,R2032041,MICROPROCESSOR AND MICROCONTROLLERS,F,0
22031A0432,R2032042,VLSI DESIGN,F,0
22031A0432,R2032043,DIGITAL SIGNAL PROCESSING,F,0
22031A0432,R203204B,MOBILE & CELLULAR COMMUNICATION,F,0
22031A0432,R203205K,COMPUTER NETWORKS,F,0
22031A0433,R2032042,VLSI DESIGN,E,3
22031A0439,R2032041,MICROPROCESSOR AND MICROCONTROLLERS,F,0
22031A0441,R2032042,VLSI DESIGN,E,3
22031A0441,R203205K,COMPUTER NETWORKS,F,0
22031A0443,R203204B,MOBILE & CELLULAR COMMUNICATION,F,0
22031A0454,R2032042,VLSI DESIGN,F,0
22031A0458,R203205K,COMPUTER NETWORKS,E,3
22031A0511,R203205C,OBJECT ORIENTED ANALYSIS AND DESIGN,ABSENT,0
22031A0514,R203204Q,DATA COMMUNICATIONS,F,0
22031A0514,R2032052,COMPILER DESIGN,F,0
22031A0514,R2032053,CRYPTOGRAPHY AND NETWORK SECURITY,E,3
22031A0514,R203205C,OBJECT ORIENTED ANALYSIS AND DESIGN,F,0
22031A0526,R203204Q,DATA COMMUNICATIONS,D,3
22031A0526,R2032053,CRYPTOGRAPHY AND NETWORK SECURITY,D,3
22031A0538,R203204Q,DATA COMMUNICATIONS,D,3
22031A0542,R203204Q,DATA COMMUNICATIONS,C,3
22031A0553,R203205C,OBJECT ORIENTED ANALYSIS AND DESIGN,D,3
22031A0557,R2032053,CRYPTOGRAPHY AND NETWORK SECURITY,E,3
23035A0107,R2032011,DESIGN AND DRAWING OF STEEL STRUCTURES,D,3
23035A0123,R203201K,REMOTE SENSING AND GIS,E,3
23035A0125,R2032011,DESIGN AND DRAWING OF STEEL STRUCTURES,E,3
23035A0125,R2032013,GEOTECHNICAL ENGINEERING-II,F,0
23035A0133,R2032011,DESIGN AND DRAWING OF STEEL STRUCTURES,D,3
23035A0201,R203204E,BASICS OF SIGNALS AND SYSTEMS,C,3
23035A0203,R2032023,POWER SYSTEM ANALYSIS,F,0
23035A0203,R203204E,BASICS OF SIGNALS AND SYSTEMS,ABSENT,0
23035A0206,R203204E,BASICS OF SIGNALS AND SYSTEMS,ABSENT,0
23035A0210,R203204E,BASICS OF SIGNALS AND SYSTEMS,F,0
23035A0212,R203202D,SWITCHGEAR AND PROTECTION,D,3
23035A0212,R203204E,BASICS OF SIGNALS AND SYSTEMS,F,0
23035A0213,R203204E,BASICS OF SIGNALS AND SYSTEMS,F,0
23035A0216,R203204E,BASICS OF SIGNALS AND SYSTEMS,C,3
23035A0217,R203204E,BASICS OF SIGNALS AND SYSTEMS,E,3
23035A0219,R203204E,BASICS OF SIGNALS AND SYSTEMS,C,3
23035A0220,R203204E,BASICS OF SIGNALS AND SYSTEMS,F,0
23035A0227,R203204E,BASICS OF SIGNALS AND SYSTEMS,F,0
23035A0230,R203204E,BASICS OF SIGNALS AND SYSTEMS,F,0
23035A0303,R2032031,HEAT TRANSFER,F,0
23035A0310,R2032031,HEAT TRANSFER,F,0
23035A0319,R2032031,HEAT TRANSFER,D,3
23035A0323,R2032032,DESIGN OF MACHINE MEMBERS-II,D,3
23035A0336,R203203A,AUTOMOBILE ENGINEERING,B,3
23035A0336,R203205K,COMPUTER NETWORKS,B,3
23035A0339,R203205K,COMPUTER NETWORKS,F,0
23035A0344,R2032032,DESIGN OF MACHINE MEMBERS-II,D,3
23035A0403,R2032042,VLSI DESIGN,ABSENT,0
