ID,Subject Code,Subject Name,Grade,Credits
21031A0104,204105MA,SOFTWARE ENGINEERING,C,3
21031A0239,204105MA,SOFTWARE ENGINEERING(INTEGRATED),C,3
21031A0323,204103HE,MATERIALS TECHNOLOGY,A,3
21031A0502,204105HW,MEDICAL IMAGE DATA PROCESSING,C,4
21031A0503,204105HW,MEDICAL IMAGE DATA PROCESSING,D,4
21031A0507,204105HW,MEDICAL IMAGE DATA PROCESSING,C,4
21031A0516,204105HW,MEDICAL IMAGE DATA PROCESSING,D,4
21031A0518,204104MD,SIGNAL ANALYSIS,C,4
21031A0522,204105HW,MEDICAL IMAGE DATA PROCESSING,D,4
21031A0523,204105HW,MEDICAL IMAGE DATA PROCESSING,C,4
21031A0531,204104MD,SIGNAL ANALYSIS,D,4
21031A0532,204105HW,MEDICAL IMAGE DATA PROCESSING,C,4
21031A0533,204105HW,MEDICAL IMAGE DATA PROCESSING,C,4
21031A0534,204105HW,MEDICAL IMAGE DATA PROCESSING,B,4
21031A0535,204105HR,WEB SECURITY,D,3
21031A0541,204105HW,MEDICAL IMAGE DATA PROCESSING,C,4
21031A0544,204105HW,MEDICAL IMAGE DATA PROCESSING,B,4
21031A0546,204142MA,REINFORCEMENT LEARNING,B,3
21031A0552,204105HW,MEDICAL IMAGE DATA PROCESSING,B,4
21031A0554,204105HW,MEDICAL IMAGE DATA PROCESSING,D,4
21031A0561,204105HR,WEB SECURITY,C,3
22035A0101,204105MA,SOFTWARE ENGINEERING,C,3
22035A0102,204101HB,MATRIX ANALYSISOF STRUCTURES,B,3
22035A0106,204101HB,MATRIX ANALYSISOF STRUCTURES,B,3
22035A0116,204101HB,MATRIX ANALYSISOF STRUCTURES,B,3
22035A0117,204101HB,MATRIX ANALYSISOF STRUCTURES,B,3
22035A0121,204101HB,MATRIX ANALYSISOF STRUCTURES,C,3
22035A0125,204101HB,MATRIX ANALYSISOF STRUCTURES,C,3
22035A0129,204101HB,MATRIX ANALYSISOF STRUCTURES,D,3
22035A0130,204101HB,MATRIX ANALYSISOF STRUCTURES,B,3
22035A0215,204105MA,SOFTWARE ENGINEERING(INTEGRATED),D,3
22035A0221,204105MA,SOFTWARE ENGINEERING(INTEGRATED),D,3
22035A0307,204103HE,MATERIALS TECHNOLOGY,ABSENT,0
22035A0314,204103HE,MATERIALS TECHNOLOGY,B,3
22035A0316,204103HE,MATERIALS TECHNOLOGY,B,3
22035A0322,204103HE,MATERIALS TECHNOLOGY,B,3
22035A0402,204105MA,SOFTWARE ENGINEERING(INTEGRATED),D,3
22035A0408,204105MA,SOFTWARE ENGINEERING(INTEGRATED),C,3
